time,x,y,temperature
1.0,0.0,0.0,-0.00052821636
1.0,0.07142857142857142,0.0,0.00020802021
1.0,0.14285714285714285,0.0,0.0006638169
1.0,0.21428571428571427,0.0,0.00063699484
1.0,0.2857142857142857,0.0,0.00013548136
1.0,0.3571428571428571,0.0,-0.00039988756
1.0,0.42857142857142855,0.0,0.00033324957
1.0,0.5,0.0,0.0030486584
1.0,0.5714285714285714,0.0,0.0010101199
1.0,0.6428571428571428,0.0,-0.00046426058
1.0,0.7142857142857142,0.0,0.0012098551
1.0,0.7857142857142857,0.0,5.5253506e-05
1.0,0.8571428571428571,0.0,-0.0001924634
1.0,0.9285714285714285,0.0,0.0007146001
1.0,1.0,0.0,0.0003439784
1.0,0.0,0.07142857142857142,0.0006184578
1.0,0.07142857142857142,0.07142857142857142,0.01928699
1.0,0.14285714285714285,0.07142857142857142,0.039443254
1.0,0.21428571428571427,0.07142857142857142,0.059915364
1.0,0.2857142857142857,0.07142857142857142,0.08021456
1.0,0.3571428571428571,0.07142857142857142,0.10089189
1.0,0.42857142857142855,0.07142857142857142,0.12283671
1.0,0.5,0.07142857142857142,0.14024782
1.0,0.5714285714285714,0.07142857142857142,0.13056368
1.0,0.6428571428571428,0.07142857142857142,0.10499209
1.0,0.7142857142857142,0.07142857142857142,0.082862556
1.0,0.7857142857142857,0.07142857142857142,0.060294032
1.0,0.8571428571428571,0.07142857142857142,0.038813293
1.0,0.9285714285714285,0.07142857142857142,0.019610822
1.0,1.0,0.07142857142857142,0.0008302927
1.0,0.0,0.14285714285714285,0.0008227825
1.0,0.07142857142857142,0.14285714285714285,0.039448142
1.0,0.14285714285714285,0.14285714285714285,0.081302464
1.0,0.21428571428571427,0.14285714285714285,0.123538375
1.0,0.2857142857142857,0.14285714285714285,0.16484457
1.0,0.3571428571428571,0.14285714285714285,0.20643133
1.0,0.42857142857142855,0.14285714285714285,0.24893019
1.0,0.5,0.14285714285714285,0.27665472
1.0,0.5714285714285714,0.14285714285714285,0.25161156
1.0,0.6428571428571428,0.14285714285714285,0.20235008
1.0,0.7142857142857142,0.14285714285714285,0.16183329
1.0,0.7857142857142857,0.14285714285714285,0.12064797
1.0,0.8571428571428571,0.14285714285714285,0.078453064
1.0,0.9285714285714285,0.14285714285714285,0.03865516
1.0,1.0,0.14285714285714285,8.404255e-05
1.0,0.0,0.21428571428571427,0.00045239925
1.0,0.07142857142857142,0.21428571428571427,0.060242295
1.0,0.14285714285714285,0.21428571428571427,0.12417352
1.0,0.21428571428571427,0.21428571428571427,0.18669581
1.0,0.2857142857142857,0.21428571428571427,0.24561304
1.0,0.3571428571428571,0.21428571428571427,0.3056768
1.0,0.42857142857142855,0.21428571428571427,0.37120166
1.0,0.5,0.21428571428571427,0.41394696
1.0,0.5714285714285714,0.21428571428571427,0.37514836
1.0,0.6428571428571428,0.21428571428571427,0.30248484
1.0,0.7142857142857142,0.21428571428571427,0.24407515
1.0,0.7857142857142857,0.21428571428571427,0.18381798
1.0,0.8571428571428571,0.21428571428571427,0.1205191
1.0,0.9285714285714285,0.21428571428571427,0.059949636
1.0,1.0,0.21428571428571427,0.0004900098
1.0,0.0,0.2857142857142857,-0.00021642447
1.0,0.07142857142857142,0.2857142857142857,0.081210315
1.0,0.14285714285714285,0.2857142857142857,0.16650015
1.0,0.21428571428571427,0.2857142857142857,0.24666116
1.0,0.2857142857142857,0.2857142857142857,0.3184387
1.0,0.3571428571428571,0.2857142857142857,0.39356726
1.0,0.42857142857142855,0.2857142857142857,0.48546886
1.0,0.5,0.2857142857142857,0.5512227
1.0,0.5714285714285714,0.2857142857142857,0.5057219
1.0,0.6428571428571428,0.2857142857142857,0.40843323
1.0,0.7142857142857142,0.2857142857142857,0.3272103
1.0,0.7857142857142857,0.2857142857142857,0.24537146
1.0,0.8571428571428571,0.2857142857142857,0.16199148
1.0,0.9285714285714285,0.2857142857142857,0.08246243
1.0,1.0,0.2857142857142857,0.0018690228
1.0,0.0,0.3571428571428571,-0.0006593466
1.0,0.07142857142857142,0.3571428571428571,0.10229695
1.0,0.14285714285714285,0.3571428571428571,0.20830345
1.0,0.21428571428571427,0.3571428571428571,0.30682015
1.0,0.2857142857142857,0.3571428571428571,0.39436442
1.0,0.3571428571428571,0.3571428571428571,0.48897216
1.0,0.42857142857142855,0.3571428571428571,0.60857683
1.0,0.5,0.3571428571428571,0.68861634
1.0,0.5714285714285714,0.3571428571428571,0.6338495
1.0,0.6428571428571428,0.3571428571428571,0.51471055
1.0,0.7142857142857142,0.3571428571428571,0.4086418
1.0,0.7857142857142857,0.3571428571428571,0.30307
1.0,0.8571428571428571,0.3571428571428571,0.20126575
1.0,0.9285714285714285,0.3571428571428571,0.10420638
1.0,1.0,0.3571428571428571,0.0008651018
1.0,0.0,0.42857142857142855,0.00016498566
1.0,0.07142857142857142,0.42857142857142855,0.12291801
1.0,0.14285714285714285,0.42857142857142855,0.24762055
1.0,0.21428571428571427,0.42857142857142855,0.3678979
1.0,0.2857142857142857,0.42857142857142855,0.4833937
1.0,0.3571428571428571,0.42857142857142855,0.609639
