time,x,y,z,temperature
1.0,0.14285714285714285,0.0,0.42857142857142855,0.005260975
1.0,0.14285714285714285,0.0,0.5,0.007216529
1.0,0.14285714285714285,0.0,0.5714285714285714,0.003869296
1.0,0.14285714285714285,0.0,0.6428571428571428,-0.001162081
1.0,0.14285714285714285,0.0,0.7142857142857142,-0.0025263345
1.0,0.14285714285714285,0.0,0.7857142857142857,-0.00091837253
1.0,0.14285714285714285,0.0,0.8571428571428571,0.0007715868
1.0,0.14285714285714285,0.0,0.9285714285714285,0.00042524654
1.0,0.14285714285714285,0.0,1.0,-0.0030762674
1.0,0.21428571428571427,0.0,0.0,-0.003346487
1.0,0.21428571428571427,0.0,0.07142857142857142,3.104005e-05
1.0,0.21428571428571427,0.0,0.14285714285714285,0.0006062845
1.0,0.21428571428571427,0.0,0.21428571428571427,-0.00053119566
1.0,0.21428571428571427,0.0,0.2857142857142857,-0.0017866483
1.0,0.21428571428571427,0.0,0.3571428571428571,-0.0009819409
1.0,0.21428571428571427,0.0,0.42857142857142855,0.0028836885
1.0,0.21428571428571427,0.0,0.5,0.005835832
1.0,0.21428571428571427,0.0,0.5714285714285714,0.0023777792
1.0,0.21428571428571427,0.0,0.6428571428571428,-0.0030933758
1.0,0.21428571428571427,0.0,0.7142857142857142,-0.004456884
1.0,0.21428571428571427,0.0,0.7857142857142857,-0.0027968502
1.0,0.21428571428571427,0.0,0.8571428571428571,-0.0011885976
1.0,0.21428571428571427,0.0,0.9285714285714285,-0.0017607501
1.0,0.21428571428571427,0.0,1.0,-0.0056640143
1.0,0.2857142857142857,0.0,0.0,-0.0017324081
1.0,0.2857142857142857,0.0,0.07142857142857142,0.0018881271
1.0,0.2857142857142857,0.0,0.14285714285714285,0.0017376998
1.0,0.2857142857142857,0.0,0.21428571428571427,-0.00080700126
1.0,0.2857142857142857,0.0,0.2857142857142857,-0.0037607392
1.0,0.2857142857142857,0.0,0.3571428571428571,-0.00427924
1.0,0.2857142857142857,0.0,0.42857142857142855,-0.00045655575
1.0,0.2857142857142857,0.0,0.5,0.0035238126
1.0,0.2857142857142857,0.0,0.5714285714285714,0.0005501369
1.0,0.2857142857142857,0.0,0.6428571428571428,-0.004751182
1.0,0.2857142857142857,0.0,0.7142857142857142,-0.005781307
1.0,0.2857142857142857,0.0,0.7857142857142857,-0.003808356
1.0,0.2857142857142857,0.0,0.8571428571428571,-0.0018932922
1.0,0.2857142857142857,0.0,0.9285714285714285,-0.0021983897
1.0,0.2857142857142857,0.0,1.0,-0.00605815
1.0,0.3571428571428571,0.0,0.0,-0.0002390733
1.0,0.3571428571428571,0.0,0.07142857142857142,0.0042004446
1.0,0.3571428571428571,0.0,0.14285714285714285,0.0040106187
1.0,0.3571428571428571,0.0,0.21428571428571427,0.0008090595
1.0,0.3571428571428571,0.0,0.2857142857142857,-0.003185018
1.0,0.3571428571428571,0.0,0.3571428571428571,-0.004718094
1.0,0.3571428571428571,0.0,0.42857142857142855,-0.0010228297
1.0,0.3571428571428571,0.0,0.5,0.003977568
1.0,0.3571428571428571,0.0,0.5714285714285714,0.0018512914
1.0,0.3571428571428571,0.0,0.6428571428571428,-0.0029925024
1.0,0.3571428571428571,0.0,0.7142857142857142,-0.0037157675
1.0,0.3571428571428571,0.0,0.7857142857142857,-0.0014792075
1.0,0.3571428571428571,0.0,0.8571428571428571,0.0007810192
1.0,0.3571428571428571,0.0,0.9285714285714285,0.00072953757
1.0,0.3571428571428571,0.0,1.0,-0.0033210497
1.0,0.42857142857142855,0.0,0.0,-0.0012691012
1.0,0.42857142857142855,0.0,0.07142857142857142,0.0043850997
1.0,0.42857142857142855,0.0,0.14285714285714285,0.005075709
1.0,0.42857142857142855,0.0,0.21428571428571427,0.0025537768
1.0,0.42857142857142855,0.0,0.2857142857142857,-0.0009606024
1.0,0.42857142857142855,0.0,0.3571428571428571,-0.002169027
1.0,0.42857142857142855,0.0,0.42857142857142855,0.0021834234
1.0,0.42857142857142855,0.0,0.5,0.008407638
1.0,0.42857142857142855,0.0,0.5714285714285714,0.0071128467
1.0,0.42857142857142855,0.0,0.6428571428571428,0.002403208
1.0,0.42857142857142855,0.0,0.7142857142857142,0.0013133744
1.0,0.42857142857142855,0.0,0.7857142857142857,0.0030791098
1.0,0.42857142857142855,0.0,0.8571428571428571,0.004938488
1.0,0.42857142857142855,0.0,0.9285714285714285,0.0043121213
1.0,0.42857142857142855,0.0,1.0,-0.0008201408
1.0,0.5,0.0,0.0,-0.0036567887
1.0,0.5,0.0,0.07142857142857142,0.002950103
1.0,0.5,0.0,0.14285714285714285,0.0047055343
1.0,0.5,0.0,0.21428571428571427,0.0033465037
1.0,0.5,0.0,0.2857142857142857,0.00094205234
1.0,0.5,0.0,0.3571428571428571,0.000662745
1.0,0.5,0.0,0.42857142857142855,0.005891637
1.0,0.5,0.0,0.5,0.012756095
1.0,0.5,0.0,0.5714285714285714,0.011273199
1.0,0.5,0.0,0.6428571428571428,0.0056540156
1.0,0.5,0.0,0.7142857142857142,0.003204153
1.0,0.5,0.0,0.7857142857142857,0.0036812956
1.0,0.5,0.0,0.8571428571428571,0.0045392485
1.0,0.5,0.0,0.9285714285714285,0.0030318499
1.0,0.5,0.0,1.0,-0.0030827024
1.0,0.5714285714285714,0.0,0.0,-0.004611536
1.0,0.5714285714285714,0.0,0.07142857142857142,0.002040417
1.0,0.5714285714285714,0.0,0.14285714285714285,0.004019038
1.0,0.5714285714285714,0.0,0.21428571428571427,0.0029287497
1.0,0.5714285714285714,0.0,0.2857142857142857,0.00072155986
1.0,0.5714285714285714,0.0,0.3571428571428571,0.00047983322
1.0,0.5714285714285714,0.0,0.42857142857142855,0.005476759
1.0,0.5714285714285714,0.0,0.5,0.011512489
1.0,0.5714285714285714,0.0,0.5714285714285714,0.009049916
1.0,0.5714285714285714,0.0,0.6428571428571428,0.0028439173
1.0,0.5714285714285714,0.0,0.7142857142857142,-0.00015620794
1.0,0.5714285714285714,0.0,0.7857142857142857,-9.9967234e-05
1.0,0.5714285714285714,0.0,0.8571428571428571,0.0006064223
1.0,0.5714285714285714,0.0,0.9285714285714285,-0.000843253
1.0,0.5714285714285714,0.0,1.0,-0.006832082
1.0,0.6428571428571428,0.0,0.0,-0.004441782
1.0,0.6428571428571428,0.0,0.07142857142857142,0.0012557218
1.0,0.6428571428571428,0.0,0.14285714285714285,0.0026263604
1.0,0.6428571428571428,0.0,0.21428571428571427,0.0011171112
1.0,0.6428571428571428,0.0,0.2857142857142857,-0.0013968637
1.0,0.6428571428571428,0.0,0.3571428571428571,-0.001956447
1.0,0.6428571428571428,0.0,0.42857142857142855,0.0023258785
1.0,0.6428571428571428,0.0,0.5,0.0070542404
1.0,0.6428571428571428,0.0,0.5714285714285714,0.0041927854
1.0,0.6428571428571428,0.0,0.6428571428571428,-0.0011109738
1.0,0.6428571428571428,0.0,0.7142857142857142,-0.0031344732
1.0,0.6428571428571428,0.0,0.7857142857142857,-0.002344125
1.0,0.6428571428571428,0.0,0.8571428571428571,-0.0009903144
1.0,0.6428571428571428,0.0,0.9285714285714285,-0.0017626993
1.0,0.6428571428571428,0.0,1.0,-0.0070417384
1.0,0.7142857142857142,0.0,0.0,-0.004196628
1.0,0.7142857142857142,0.0,0.07142857142857142,0.00013026688
1.0,0.7142857142857142,0.0,0.14285714285714285,0.00083328877
1.0,0.7142857142857142,0.0,0.21428571428571427,-0.00084645953
1.0,0.7142857142857142,0.0,0.2857142857142857,-0.0031857332
1.0,0.7142857142857142,0.0,0.3571428571428571,-0.0034720963
1.0,0.7142857142857142,0.0,0.42857142857142855,0.00056558196
1.0,0.7142857142857142,0.0,0.5,0.00439711
1.0,0.7142857142857142,0.0,0.5714285714285714,0.001737685
1.0,0.7142857142857142,0.0,0.6428571428571428,-0.0022415025
1.0,0.7142857142857142,0.0,0.7142857142857142,-0.0031360043
1.0,0.7142857142857142,0.0,0.7857142857142857,-0.0016353829
1.0,0.7142857142857142,0.0,0.8571428571428571,0.0002862597
1.0,0.7142857142857142,0.0,0.9285714285714285,0.00019719545
1.0,0.7142857142857142,0.0,1.0,-0.004195257
1.0,0.7857142857142857,0.0,0.0,-0.0037187478
1.0,0.7857142857142857,0.0,0.07142857142857142,-0.0006073257
1.0,0.7857142857142857,0.0,0.14285714285714285,-0.0002095094
1.0,0.7857142857142857,0.0,0.21428571428571427,-0.0015689349
1.0,0.7857142857142857,0.0,0.2857142857142857,-0.003209672
1.0,0.7857142857142857,0.0,0.3571428571428571,-0.0027483245
1.0,0.7857142857142857,0.0,0.42857142857142855,0.0013896981
1.0,0.7857142857142857,0.0,0.5,0.0046367953
1.0,0.7857142857142857,0.0,0.5714285714285714,0.0023051994
1.0,0.7857142857142857,0.0,0.6428571428571428,-0.0007330058
1.0,0.7857142857142857,0.0,0.7142857142857142,-0.0011307513
1.0,0.7857142857142857,0.0,0.7857142857142857,0.000431804
1.0,0.7857142857142857,0.0,0.8571428571428571,0.0023764698
1.0,0.7857142857142857,0.0,0.9285714285714285,0.0026497245
1.0,0.7857142857142857,0.0,1.0,-0.00086288434
1.0,0.8571428571428571,0.0,0.0,-0.0025190106
1.0,0.8571428571428571,0.0,0.07142857142857142,-0.00029741134
1.0,0.8571428571428571,0.0,0.14285714285714285,6.206427e-05
1.0,0.8571428571428571,0.0,0.21428571428571427,-0.00081793126
1.0,0.8571428571428571,0.0,0.2857142857142857,-0.0017575538
1.0,0.8571428571428571,0.0,0.3571428571428571,-0.00073567685
1.0,0.8571428571428571,0.0,0.42857142857142855,0.0032056132
1.0,0.8571428571428571,0.0,0.5,0.005768453
1.0,0.8571428571428571,0.0,0.5714285714285714,0.0037176618
1.0,0.8571428571428571,0.0,0.6428571428571428,0.0013212683
1.0,0.8571428571428571,0.0,0.7142857142857142,0.0010140687
1.0,0.8571428571428571,0.0,0.7857142857142857,0.0022120248
1.0,0.8571428571428571,0.0,0.8571428571428571,0.003761318
1.0,0.8571428571428571,0.0,0.9285714285714285,0.004070119
1.0,0.8571428571428571,0.0,1.0,0.0013260627
1.0,0.9285714285714285,0.0,0.0,-0.0007136753
1.0,0.9285714285714285,0.0,0.07142857142857142,0.00076526497
1.0,0.9285714285714285,0.0,0.14285714285714285,0.0009833882
1.0,0.9285714285714285,0.0,0.21428571428571427,0.00024329219
1.0,0.9285714285714285,0.0,0.2857142857142857,-0.0005653789
1.0,0.9285714285714285,0.0,0.3571428571428571,0.00021862332
1.0,0.9285714285714285,0.0,0.42857142857142855,0.0031514624
1.0,0.9285714285714285,0.0,0.5,0.004699518
1.0,0.9285714285714285,0.0,0.5714285714285714,0.0029630968
1.0,0.9285714285714285,0.0,0.6428571428571428,0.0012987433
1.0,0.9285714285714285,0.0,0.7142857142857142,0.0012209727
1.0,0.9285714285714285,0.0,0.7857142857142857,0.0021931427
1.0,0.9285714285714285,0.0,0.8571428571428571,0.0034136456
1.0,0.9285714285714285,0.0,0.9285714285714285,0.0037501948
1.0,0.9285714285714285,0.0,1.0,0.0017772028
1.0,1.0,0.0,0.0,0.00087146554
1.0,1.0,0.0,0.07142857142857142,0.0014336416
1.0,1.0,0.0,0.14285714285714285,0.0010195905
1.0,1.0,0.0,0.21428571428571427,-0.00031688716
1.0,1.0,0.0,0.2857142857142857,-0.0019260412
1.0,1.0,0.0,0.3571428571428571,-0.0024605533
1.0,1.0,0.0,0.42857142857142855,-0.0014562858
1.0,1.0,0.0,0.5,-0.0011951653
1.0,1.0,0.0,0.5714285714285714,-0.0024357801
1.0,1.0,0.0,0.6428571428571428,-0.002989957
1.0,1.0,0.0,0.7142857142857142,-0.002304139
1.0,1.0,0.0,0.7857142857142857,-0.0009655664
1.0,1.0,0.0,0.8571428571428571,0.0004664408
1.0,1.0,0.0,0.9285714285714285,0.0012366222
1.0,1.0,0.0,1.0,0.00030183885
1.0,0.0,0.07142857142857142,0.0,-0.0025251498
1.0,0.0,0.07142857142857142,0.07142857142857142,0.00037920568
1.0,0.0,0.07142857142857142,0.14285714285714285,0.0009507248
1.0,0.0,0.07142857142857142,0.21428571428571427,5.567167e-05
1.0,0.0,0.07142857142857142,0.2857142857142857,-0.0010570874
1.0,0.0,0.07142857142857142,0.3571428571428571,-0.00097015407
1.0,0.0,0.07142857142857142,0.42857142857142855,0.0008647749
1.0,0.0,0.07142857142857142,0.5,0.002591879
1.0,0.0,0.07142857142857142,0.5714285714285714,0.0014464417
1.0,0.0,0.07142857142857142,0.6428571428571428,-0.0009931466
1.0,0.0,0.07142857142857142,0.7142857142857142,-0.0011567688
1.0,0.0,0.07142857142857142,0.7857142857142857,0.0008252794
1.0,0.0,0.07142857142857142,0.8571428571428571,0.0027867341
1.0,0.0,0.07142857142857142,0.9285714285714285,0.0028794864
1.0,0.0,0.07142857142857142,1.0,3.7767924e-05
1.0,0.07142857142857142,0.07142857142857142,0.0,-0.0015513441
1.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0044181654
1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.008334101
1.0,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.011154042
1.0,0.07142857142857142,0.07142857142857142,0.2857142857142857,0.014053316
1.0,0.07142857142857142,0.07142857142857142,0.3571428571428571,0.018135518
1.0,0.07142857142857142,0.07142857142857142,0.42857142857142855,0.023159936
1.0,0.07142857142857142,0.07142857142857142,0.5,0.025743768
1.0,0.07142857142857142,0.07142857142857142,0.5714285714285714,0.022238895
1.0,0.07142857142857142,0.07142857142857142,0.6428571428571428,0.016082704
1.0,0.07142857142857142,0.07142857142857142,0.7142857142857142,0.012574376
1.0,0.07142857142857142,0.07142857142857142,0.7857142857142857,0.011472383
1.0,0.07142857142857142,0.07142857142857142,0.8571428571428571,0.0102708945
1.0,0.07142857142857142,0.07142857142857142,0.9285714285714285,0.0070433887
1.0,0.07142857142857142,0.07142857142857142,1.0,0.0007995693
1.0,0.14285714285714285,0.07142857142857142,0.0,-0.0016916385
1.0,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.00700377
1.0,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.013630108
1.0,0.14285714285714285,0.07142857142857142,0.21428571428571427,0.019289449
1.0,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.025270104
1.0,0.14285714285714285,0.07142857142857142,0.3571428571428571,0.032711595
1.0,0.14285714285714285,0.07142857142857142,0.42857142857142855,0.04090886
1.0,0.14285714285714285,0.07142857142857142,0.5,0.044737175
1.0,0.14285714285714285,0.07142857142857142,0.5714285714285714,0.03920716
1.0,0.14285714285714285,0.07142857142857142,0.6428571428571428,0.029797137
1.0,0.14285714285714285,0.07142857142857142,0.7142857142857142,0.023415983
1.0,0.14285714285714285,0.07142857142857142,0.7857142857142857,0.019523755
1.0,0.14285714285714285,0.07142857142857142,0.8571428571428571,0.015382432
1.0,0.14285714285714285,0.07142857142857142,0.9285714285714285,0.009106402
1.0,0.14285714285714285,0.07142857142857142,1.0,-0.00018070918
1.0,0.21428571428571427,0.07142857142857142,0.0,-0.0015755882
1.0,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.009650172
1.0,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.018492252
1.0,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.026198521
1.0,0.21428571428571427,0.07142857142857142,0.2857142857142857,0.03422822
1.0,0.21428571428571427,0.07142857142857142,0.3571428571428571,0.0440394
1.0,0.21428571428571427,0.07142857142857142,0.42857142857142855,0.055034027
1.0,0.21428571428571427,0.07142857142857142,0.5,0.060519665
1.0,0.21428571428571427,0.07142857142857142,0.5714285714285714,0.05359292
1.0,0.21428571428571427,0.07142857142857142,0.6428571428571428,0.041531548
1.0,0.21428571428571427,0.07142857142857142,0.7142857142857142,0.03262557
1.0,0.21428571428571427,0.07142857142857142,0.7857142857142857,0.026104301
1.0,0.21428571428571427,0.07142857142857142,0.8571428571428571,0.019246545
1.0,0.21428571428571427,0.07142857142857142,0.9285714285714285,0.010302992
1.0,0.21428571428571427,0.07142857142857142,1.0,-0.0015389798
1.0,0.2857142857142857,0.07142857142857142,0.0,9.3863346e-05
1.0,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.014007316
1.0,0.2857142857142857,0.07142857142857142,0.14285714285714285,0.025014833
1.0,0.2857142857142857,0.07142857142857142,0.21428571428571427,0.034520626
1.0,0.2857142857142857,0.07142857142857142,0.2857142857142857,0.044084996
1.0,0.2857142857142857,0.07142857142857142,0.3571428571428571,0.05545321
1.0,0.2857142857142857,0.07142857142857142,0.42857142857142855,0.06859313
1.0,0.2857142857142857,0.07142857142857142,0.5,0.075908825
1.0,0.2857142857142857,0.07142857142857142,0.5714285714285714,0.068242624
1.0,0.2857142857142857,0.07142857142857142,0.6428571428571428,0.0539954
1.0,0.2857142857142857,0.07142857142857142,0.7142857142857142,0.0426149
1.0,0.2857142857142857,0.07142857142857142,0.7857142857142857,0.033463553
1.0,0.2857142857142857,0.07142857142857142,0.8571428571428571,0.024102207
1.0,0.2857142857142857,0.07142857142857142,0.9285714285714285,0.012881062
1.0,0.2857142857142857,0.07142857142857142,1.0,-0.0011254186
1.0,0.3571428571428571,0.07142857142857142,0.0,0.0024914453
1.0,0.3571428571428571,0.07142857142857142,0.07142857142857142,0.019548476
1.0,0.3571428571428571,0.07142857142857142,0.14285714285714285,0.033256665
1.0,0.3571428571428571,0.07142857142857142,0.21428571428571427,0.045186475
1.0,0.3571428571428571,0.07142857142857142,0.2857142857142857,0.056870356
1.0,0.3571428571428571,0.07142857142857142,0.3571428571428571,0.070000514
1.0,0.3571428571428571,0.07142857142857142,0.42857142857142855,0.08506617
1.0,0.3571428571428571,0.07142857142857142,0.5,0.094288304
1.0,0.3571428571428571,0.07142857142857142,0.5714285714285714,0.08641592
1.0,0.3571428571428571,0.07142857142857142,0.6428571428571428,0.07017804
1.0,0.3571428571428571,0.07142857142857142,0.7142857142857142,0.05608698
1.0,0.3571428571428571,0.07142857142857142,0.7857142857142857,0.044153553
1.0,0.3571428571428571,0.07142857142857142,0.8571428571428571,0.032326765
1.0,0.3571428571428571,0.07142857142857142,0.9285714285714285,0.018841594
1.0,0.3571428571428571,0.07142857142857142,1.0,0.0024457322
1.0,0.42857142857142855,0.07142857142857142,0.0,0.0029927501
1.0,0.42857142857142855,0.07142857142857142,0.07142857142857142,0.02306892
1.0,0.42857142857142855,0.07142857142857142,0.14285714285714285,0.039783284
1.0,0.42857142857142855,0.07142857142857142,0.21428571428571427,0.05485952
1.0,0.42857142857142855,0.07142857142857142,0.2857142857142857,0.06970993
1.0,0.42857142857142855,0.07142857142857142,0.3571428571428571,0.08568458
1.0,0.42857142857142855,0.07142857142857142,0.42857142857142855,0.10337785
1.0,0.42857142857142855,0.07142857142857142,0.5,0.114846215
1.0,0.42857142857142855,0.07142857142857142,0.5714285714285714,0.10703243
1.0,0.42857142857142855,0.07142857142857142,0.6428571428571428,0.088616185
1.0,0.42857142857142855,0.07142857142857142,0.7142857142857142,0.07132519
1.0,0.42857142857142855,0.07142857142857142,0.7857142857142857,0.05623971
1.0,0.42857142857142855,0.07142857142857142,0.8571428571428571,0.04161463
1.0,0.42857142857142855,0.07142857142857142,0.9285714285714285,0.025373839
1.0,0.42857142857142855,0.07142857142857142,1.0,0.005931686
1.0,0.5,0.07142857142857142,0.0,0.0018837312
1.0,0.5,0.07142857142857142,0.07142857142857142,0.023497641
1.0,0.5,0.07142857142857142,0.14285714285714285,0.041916743
1.0,0.5,0.07142857142857142,0.21428571428571427,0.05891159
1.0,0.5,0.07142857142857142,0.2857142857142857,0.075815305
1.0,0.5,0.07142857142857142,0.3571428571428571,0.09380545
1.0,0.5,0.07142857142857142,0.42857142857142855,0.11344859
1.0,0.5,0.07142857142857142,0.5,0.12624818
1.0,0.5,0.07142857142857142,0.5714285714285714,0.11785056
1.0,0.5,0.07142857142857142,0.6428571428571428,0.097224705
1.0,0.5,0.07142857142857142,0.7142857142857142,0.077186905
1.0,0.5,0.07142857142857142,0.7857142857142857,0.059735883
1.0,0.5,0.07142857142857142,0.8571428571428571,0.043227565
1.0,0.5,0.07142857142857142,0.9285714285714285,0.02523112
1.0,0.5,0.07142857142857142,1.0,0.0038897232
1.0,0.5714285714285714,0.07142857142857142,0.0,0.0014257589
1.0,0.5714285714285714,0.07142857142857142,0.07142857142857142,0.022174984
1.0,0.5714285714285714,0.07142857142857142,0.14285714285714285,0.039608106
1.0,0.5714285714285714,0.07142857142857142,0.21428571428571427,0.05537577
1.0,0.5714285714285714,0.07142857142857142,0.2857142857142857,0.0708528
1.0,0.5714285714285714,0.07142857142857142,0.3571428571428571,0.08741628
1.0,0.5714285714285714,0.07142857142857142,0.42857142857142855,0.10576932
1.0,0.5714285714285714,0.07142857142857142,0.5,0.117244944
1.0,0.5714285714285714,0.07142857142857142,0.5714285714285714,0.108136766
1.0,0.5714285714285714,0.07142857142857142,0.6428571428571428,0.08790426
1.0,0.5714285714285714,0.07142857142857142,0.7142857142857142,0.06870243
1.0,0.5714285714285714,0.07142857142857142,0.7857142857142857,0.052350603
1.0,0.5714285714285714,0.07142857142857142,0.8571428571428571,0.037058298
1.0,0.5714285714285714,0.07142857142857142,0.9285714285714285,0.020130083
1.0,0.5714285714285714,0.07142857142857142,1.0,-0.0004993556
1.0,0.6428571428571428,0.07142857142857142,0.0,0.001382933
1.0,0.6428571428571428,0.07142857142857142,0.07142857142857142,0.01925762
1.0,0.6428571428571428,0.07142857142857142,0.14285714285714285,0.03377457
1.0,0.6428571428571428,0.07142857142857142,0.21428571428571427,0.046421453
1.0,0.6428571428571428,0.07142857142857142,0.2857142857142857,0.05862747
1.0,0.6428571428571428,0.07142857142857142,0.3571428571428571,0.071998306
1.0,0.6428571428571428,0.07142857142857142,0.42857142857142855,0.08727326
1.0,0.6428571428571428,0.07142857142857142,0.5,0.09621659
1.0,0.6428571428571428,0.07142857142857142,0.5714285714285714,0.08758309
1.0,0.6428571428571428,0.07142857142857142,0.6428571428571428,0.070782796
1.0,0.6428571428571428,0.07142857142857142,0.7142857142857142,0.055599216
1.0,0.6428571428571428,0.07142857142857142,0.7857142857142857,0.04294188
1.0,0.6428571428571428,0.07142857142857142,0.8571428571428571,0.030911338
1.0,0.6428571428571428,0.07142857142857142,0.9285714285714285,0.016795918
1.0,0.6428571428571428,0.07142857142857142,1.0,-0.0015377831
1.0,0.7142857142857142,0.07142857142857142,0.0,0.0011216262
1.0,0.7142857142857142,0.07142857142857142,0.07142857142857142,0.0152831385
1.0,0.7142857142857142,0.07142857142857142,0.14285714285714285,0.026474237
1.0,0.7142857142857142,0.07142857142857142,0.21428571428571427,0.035982862
1.0,0.7142857142857142,0.07142857142857142,0.2857142857142857,0.045176126
1.0,0.7142857142857142,0.07142857142857142,0.3571428571428571,0.055742055
1.0,0.7142857142857142,0.07142857142857142,0.42857142857142855,0.06826611
1.0,0.7142857142857142,0.07142857142857142,0.5,0.075112656
1.0,0.7142857142857142,0.07142857142857142,0.5714285714285714,0.06779251
1.0,0.7142857142857142,0.07142857142857142,0.6428571428571428,0.0550581
1.0,0.7142857142857142,0.07142857142857142,0.7142857142857142,0.04418455
1.0,0.7142857142857142,0.07142857142857142,0.7857142857142857,0.03532902
1.0,0.7142857142857142,0.07142857142857142,0.8571428571428571,0.02668992
1.0,0.7142857142857142,0.07142857142857142,0.9285714285714285,0.015745506
1.0,0.7142857142857142,0.07142857142857142,1.0,0.00037200656
1.0,0.7857142857142857,0.07142857142857142,0.0,0.0009766379
1.0,0.7857142857142857,0.07142857142857142,0.07142857142857142,0.011477427
1.0,0.7857142857142857,0.07142857142857142,0.14285714285714285,0.019688293
1.0,0.7857142857142857,0.07142857142857142,0.21428571428571427,0.026629359
1.0,0.7857142857142857,0.07142857142857142,0.2857142857142857,0.033486865
1.0,0.7857142857142857,0.07142857142857142,0.3571428571428571,0.041900724
1.0,0.7857142857142857,0.07142857142857142,0.42857142857142855,0.05221969
1.0,0.7857142857142857,0.07142857142857142,0.5,0.057506427
1.0,0.7857142857142857,0.07142857142857142,0.5714285714285714,0.051697224
1.0,0.7857142857142857,0.07142857142857142,0.6428571428571428,0.042431824
1.0,0.7857142857142857,0.07142857142857142,0.7142857142857142,0.03490778
1.0,0.7857142857142857,0.07142857142857142,0.7857142857142857,0.028900802
1.0,0.7857142857142857,0.07142857142857142,0.8571428571428571,0.022910722
1.0,0.7857142857142857,0.07142857142857142,0.9285714285714285,0.014791299
1.0,0.7857142857142857,0.07142857142857142,1.0,0.002542819
1.0,0.8571428571428571,0.07142857142857142,0.0,0.0012246678
1.0,0.8571428571428571,0.07142857142857142,0.07142857142857142,0.008448795
1.0,0.8571428571428571,0.07142857142857142,0.14285714285714285,0.0140871415
1.0,0.8571428571428571,0.07142857142857142,0.21428571428571427,0.018840745
1.0,0.8571428571428571,0.07142857142857142,0.2857142857142857,0.023644924
1.0,0.8571428571428571,0.07142857142857142,0.3571428571428571,0.029983848
1.0,0.8571428571428571,0.07142857142857142,0.42857142857142855,0.037986733
1.0,0.8571428571428571,0.07142857142857142,0.5,0.04175871
1.0,0.8571428571428571,0.07142857142857142,0.5714285714285714,0.037391976
1.0,0.8571428571428571,0.07142857142857142,0.6428571428571428,0.0310488
1.0,0.8571428571428571,0.07142857142857142,0.7142857142857142,0.026144024
1.0,0.8571428571428571,0.07142857142857142,0.7857142857142857,0.022261392
1.0,0.8571428571428571,0.07142857142857142,0.8571428571428571,0.018274266
1.0,0.8571428571428571,0.07142857142857142,0.9285714285714285,0.0125329355
1.0,0.8571428571428571,0.07142857142857142,1.0,0.003317873
